date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:02:00	55537/55537	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-d8f1%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/curved-images/white-curved.jpeg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/curved-images/white-curved.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:00	16940/16940	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-422c%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-2.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-2.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:01	1157/1157	---M--	200	added ('OK')	image/png	etag:%2260c310c1-485%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/US.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/US.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:01	927/927	---M--	200	added ('OK')	image/png	etag:%2260c310c1-39f%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/DE.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/DE.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:01	1376/1376	---M--	200	added ('OK')	image/png	etag:%2260c310c1-560%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/GB.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/GB.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:02	1172/1172	---M--	200	added ('OK')	image/png	etag:%2260c310c1-494%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/BR.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/icons/flags/BR.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:02	18555/18555	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-487b%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/core/popper.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/core/popper.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:03	60050/60050	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-ea92%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/core/bootstrap.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/core/bootstrap.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:03	48421/48421	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-bd25%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/smooth-scrollbar.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/smooth-scrollbar.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:03	11396/11396	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-2c84%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/dragula/dragula.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/dragula/dragula.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:04	50769/50769	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-c651%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/jkanban/jkanban.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/jkanban/jkanban.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:04	176853/176853	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-2b2d5%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/chartjs.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/chartjs.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:05	1212375/1212375	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-127fd7%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/threejs.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/threejs.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:06	26663/26663	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-6827%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/orbit-controls.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/orbit-controls.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:06	18310/18310	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c0a1ff-4786%22	https://buttons.github.io/buttons.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/buttons.github.io/buttons.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:07	23567/23567	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-5c0f%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/soft-ui-dashboard.min.js?v=1.0.1	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/soft-ui-dashboard.minf700.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/default.html)
18:02:07	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2010:02:07%20GMT	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/images/layers.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/images/layers.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/soft-ui-dashboard.min.css?v=1.0.1)
18:02:08	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2010:02:08%20GMT	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/images/layers-2x.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/images/layers-2x.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/soft-ui-dashboard.min.css?v=1.0.1)
18:02:08	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2010:02:08%20GMT	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/images/marker-icon.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/images/marker-icon.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/css/soft-ui-dashboard.min.css?v=1.0.1)
18:02:09	49292/49292	---M--	200	added ('OK')	image/png	etag:%2260c310c1-c08c%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/mercedes-eqc.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/mercedes-eqc.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/automotive.html)
18:02:11	5872495/5872495	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-599b6f%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/curved-images/curved10.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/curved-images/curved10.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/automotive.html)
18:02:11	141941/141941	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-22a75%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/leaflet.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/leaflet.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/automotive.html)
18:02:11	23458/23458	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-5ba2%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/nouislider.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/nouislider.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/automotive.html)
18:02:12	766637/766637	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-bb2ad%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/bg-smart-home-1.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/bg-smart-home-1.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:14	681766/681766	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-a6726%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/bg-smart-home-2.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/bg-smart-home-2.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:15	1159457/1159457	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-11b121%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/home-decor-3.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/home-decor-3.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:15	96900/96900	---M--	200	added ('OK')	image/png	etag:%2260c310c1-17a84%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/small-logos/icon-sun-cloud.png	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/small-logos/icon-sun-cloud.png	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:16	73784/73784	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-12038%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/choices.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/choices.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:16	4679/4679	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-1247%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/countup.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/countup.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:17	36251/36251	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-8d9b%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/round-slider.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/round-slider.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/smart-home.html)
18:02:17	248926/248926	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-3cc5e%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/vr-bg.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/vr-bg.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/vr/vr-default.html)
18:02:18	40080/40080	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-9c90%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-1.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-1.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/vr/vr-info.html)
18:02:19	136181/136181	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-213f5%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/curved-images/curved1.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/curved-images/curved1.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/vr/vr-info.html)
18:02:19	32372/32372	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-7e74%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-3.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-3.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/vr/vr-info.html)
18:02:19	22858/22858	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-594a%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-4.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/team-4.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/vr/vr-info.html)
18:02:20	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-fc5f%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/ivancik.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/ivancik.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/crm.html)
18:02:20	40050/40050	---M--	200	added ('OK')	image/jpeg	etag:%2260c310c1-9c72%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/kal-visuals-square.jpg	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/img/kal-visuals-square.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/crm.html)
18:02:20	249994/249994	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c310c1-3d08a%22	https://demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/fullcalendar.min.js	C:/Users/KLP-DEO/Desktop/admin-bootstrap5-v1/demos.creative-tim.com/soft-ui-dashboard-pro/assets/js/plugins/fullcalendar.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard-pro/pages/dashboards/crm.html)
